problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms],DP cost,DP time cplex [ms]
SPRP,true,50,60,3,1,36,3,208,20.7596,208,6.3795,208,1.285
SPRP,true,50,60,3,1,37,3,414,175.835,414,7.2477,414,1.5979
SPRP,true,50,60,3,1,38,3,308,14.2958,308,5.7982,308,1.2825
SPRP,true,50,60,3,1,39,3,334,25.7821,334,3.8393,334,1.2264
SPRP,true,50,60,3,1,40,3,284,30.8682,284,4.6048,284,1.4098
SPRP,true,50,60,3,1,41,3,262,28.686,262,4.7411,262,1.8771
SPRP,true,50,60,3,1,42,3,272,19.6253,272,4.2725,272,1.8641
SPRP,true,50,60,3,1,43,3,314,43.7178,314,5.2555,314,1.9784
SPRP,true,50,60,3,1,44,3,314,38.7193,314,4.5635,314,1.8559
SPRP,true,50,60,3,1,45,3,354,120.888,354,5.2455,354,2.2881
SPRP,true,50,60,3,1,46,3,316,43.0386,316,6.0766,316,2.2642
SPRP,true,50,60,3,1,47,3,394,92.6452,394,6.0746,394,1.9928
SPRP,true,50,60,3,1,48,3,318,41.2775,318,4.2369,318,2.0718
SPRP,true,50,60,3,1,49,3,370,58.0852,370,6.0306,370,2.0694
SPRP,true,50,60,7,1,0,7,548,71.3179,548,7.7728,548,2.0253
SPRP,true,50,60,7,1,1,7,466,262.352,466,6.4238,466,2.1382
SPRP,true,50,60,7,1,2,7,594,129.967,594,6.7844,594,1.9286
SPRP,true,50,60,7,1,3,7,392,41.6018,392,6.0262,392,1.9929
SPRP,true,50,60,7,1,4,7,340,53.3212,340,4.9554,340,1.9463
SPRP,true,50,60,7,1,5,7,430,66.7263,430,6.2865,430,1.9577
SPRP,true,50,60,7,1,6,7,502,130.09,502,6.0518,502,1.9271
SPRP,true,50,60,7,1,7,7,422,31.2096,422,7.5396,422,1.8746
SPRP,true,50,60,7,1,8,7,456,131.468,456,6.8557,456,1.5409
SPRP,true,50,60,7,1,9,7,530,234.829,530,8.4892,530,2.2388
SPRP,true,50,60,7,1,10,7,564,77.4968,564,5.7538,564,2.0039
SPRP,true,50,60,7,1,11,7,466,56.4414,466,6.6836,466,2.078
SPRP,true,50,60,7,1,12,7,522,72.0184,522,6.8267,522,2.078
SPRP,true,50,60,7,1,13,7,522,71.246,522,6.7581,522,1.8502
SPRP,true,50,60,7,1,14,7,480,171.427,480,6.8407,480,1.5876
SPRP,true,50,60,7,1,15,7,512,48.0899,512,6.9432,512,1.3512
SPRP,true,50,60,7,1,16,7,448,175.439,448,6.0972,448,1.7384
SPRP,true,50,60,7,1,17,7,414,32.0954,414,7.0438,414,2.0823
SPRP,true,50,60,7,1,18,7,522,40.0506,522,9.9775,522,1.4959
SPRP,true,50,60,7,1,19,7,552,153.717,552,8.814,552,1.3446
SPRP,true,50,60,7,1,20,7,450,91.3233,450,5.0549,450,1.5193
SPRP,true,50,60,7,1,21,7,512,407.977,512,5.977,512,1.3951
SPRP,true,50,60,7,1,22,7,532,199.915,532,6.2719,532,1.2893
SPRP,true,50,60,7,1,23,7,446,86.4016,446,5.6352,446,1.2735
SPRP,true,50,60,7,1,24,7,496,118.974,496,6.8324,496,1.5649
SPRP,true,50,60,7,1,25,7,512,122.016,512,6.9833,512,1.6339
SPRP,true,50,60,7,1,26,7,500,745.608,500,6.7646,500,1.6244
SPRP,true,50,60,7,1,27,7,414,86.5224,414,6.5742,414,1.3011
SPRP,true,50,60,7,1,28,7,564,131.667,564,7.1877,564,1.5386
SPRP,true,50,60,7,1,29,7,446,53.9898,446,6.0166,446,1.7664
SPRP,true,50,60,7,1,30,7,590,224.914,590,6.738,590,1.3315
SPRP,true,50,60,7,1,31,7,522,183.41,522,8.2478,522,1.4175
SPRP,true,50,60,7,1,32,7,516,143.482,516,6.4468,516,1.6966
SPRP,true,50,60,7,1,33,7,454,63.0727,454,7.4542,454,2.1673
SPRP,true,50,60,7,1,34,7,444,242.355,444,6.2438,444,2.0536
SPRP,true,50,60,7,1,35,7,432,101.607,432,5.0567,432,2.0242
SPRP,true,50,60,7,1,36,7,462,96.5601,462,5.8378,462,1.9815
SPRP,true,50,60,7,1,37,7,488,217.684,488,9.4251,488,2.6694
SPRP,true,50,60,7,1,38,7,374,66.5965,374,6.4876,374,1.9782
SPRP,true,50,60,7,1,39,7,536,103.909,536,6.1917,536,1.8348
SPRP,true,50,60,7,1,40,7,426,36.9653,426,5.636,426,1.7066
SPRP,true,50,60,7,1,41,7,528,550.72,528,6.7879,528,1.9927
SPRP,true,50,60,7,1,42,7,490,163.485,490,7.5442,490,1.9764
SPRP,true,50,60,7,1,43,7,532,43.6389,532,5.9275,532,2.5582
SPRP,true,50,60,7,1,44,7,552,118.316,552,5.9923,552,1.8901
SPRP,true,50,60,7,1,45,7,534,89.7973,534,7.3434,534,3.2938
SPRP,true,50,60,7,1,46,7,430,64.8629,430,6.7006,430,2.1355
SPRP,true,50,60,7,1,47,7,446,61.7314,446,6.5759,446,2.0828
SPRP,true,50,60,7,1,48,7,572,250.471,572,6.5403,572,1.6709
SPRP,true,50,60,7,1,49,7,564,485.844,564,6.6131,564,1.6853
SPRP,true,50,60,15,1,0,15,726,537.156,726,11.6442,726,2.3192
SPRP,true,50,60,15,1,1,15,718,63.7387,718,8.176,718,2.0195
SPRP,true,50,60,15,1,2,15,800,161.148,800,7.7716,800,2.0122
SPRP,true,50,60,15,1,3,15,698,42.886,698,7.4671,698,1.7649
SPRP,true,50,60,15,1,4,15,626,59.9824,626,7.3993,626,2.2301
SPRP,true,50,60,15,1,5,15,702,37.7834,702,7.6026,702,2.0656
SPRP,true,50,60,15,1,6,15,724,203.102,724,6.9256,724,2.0493
SPRP,true,50,60,15,1,7,15,736,27.793,736,7.1086,736,2.497
SPRP,true,50,60,15,1,8,15,666,48.3524,666,7.6818,666,1.9291
SPRP,true,50,60,15,1,9,15,716,119.511,716,7.9488,716,1.7063
SPRP,true,50,60,15,1,10,15,802,184.971,802,7.6593,802,1.5651
SPRP,true,50,60,15,1,11,15,668,130.063,668,6.9121,668,1.6322
SPRP,true,50,60,15,1,12,15,788,124.693,788,7.4106,788,1.5704
SPRP,true,50,60,15,1,13,15,804,55.7137,804,10.5515,804,1.3988
SPRP,true,50,60,15,1,14,15,816,55.2794,816,8.2384,816,1.5994
SPRP,true,50,60,15,1,15,15,808,304.307,808,8.1038,808,2.1152
SPRP,true,50,60,15,1,16,15,710,149,710,7.2494,710,2.0883
SPRP,true,50,60,15,1,17,15,702,48.0204,702,9.2414,702,2.4701
SPRP,true,50,60,15,1,18,15,766,97.4926,766,7.2579,766,2.0743
SPRP,true,50,60,15,1,19,15,836,230.435,836,7.6862,836,2.0585
SPRP,true,50,60,15,1,20,15,790,90.4277,790,7.6553,790,2.144
SPRP,true,50,60,15,1,21,15,710,30.3313,710,7.4984,710,2.1236
SPRP,true,50,60,15,1,22,15,920,67.7727,920,9.4662,920,2.1044
SPRP,true,50,60,15,1,23,15,674,45.4308,674,7.1114,674,2.9351
SPRP,true,50,60,15,1,24,15,762,101.203,762,7.3908,762,2.0958
SPRP,true,50,60,15,1,25,15,824,28.5934,824,8.1178,824,2.0576
SPRP,true,50,60,15,1,26,15,674,35.1673,674,7.6276,674,2.6338
SPRP,true,50,60,15,1,27,15,630,179.679,630,6.8262,630,2.0467
SPRP,true,50,60,15,1,28,15,730,279.2,730,7.6305,730,2.0427
SPRP,true,50,60,15,1,29,15,678,38.0309,678,6.744,678,1.7975
SPRP,true,50,60,15,1,30,15,748,71.432,748,7.805,748,2.0282
SPRP,true,50,60,15,1,31,15,736,180.531,736,7.5029,736,2.0246
SPRP,true,50,60,15,1,32,15,798,74.5279,798,7.247,798,2.0736
SPRP,true,50,60,15,1,33,15,834,61.6466,834,8.9583,834,2.2217
SPRP,true,50,60,15,1,34,15,680,59.581,680,7.4192,680,1.816
SPRP,true,50,60,15,1,35,15,772,97.9464,772,8.7185,772,3.2111
SPRP,true,50,60,15,1,36,15,760,44.6306,760,7.3929,760,2.0502
SPRP,true,50,60,15,1,37,15,774,174.008,774,7.7384,774,2.3358
SPRP,true,50,60,15,1,38,15,584,28.0284,584,8.0165,584,2.3913
SPRP,true,50,60,15,1,39,15,786,55.5712,786,7.3415,786,2.0631
SPRP,true,50,60,15,1,40,15,646,116.335,646,7.1987,646,2.1288
SPRP,true,50,60,15,1,41,15,772,108.972,772,7.7794,772,2.2731
SPRP,true,50,60,15,1,42,15,808,90.4109,808,7.9726,808,2.049
SPRP,true,50,60,15,1,43,15,760,110.604,760,9.2955,760,2.0095
SPRP,true,50,60,15,1,44,15,864,56.9144,864,7.5298,864,1.7094
SPRP,true,50,60,15,1,45,15,728,47.4928,728,7.5462,728,1.8235
SPRP,true,50,60,15,1,46,15,726,50.1218,726,8.2398,726,3.2087
SPRP,true,50,60,15,1,47,15,738,78.1137,738,7.4897,738,2.093
SPRP,true,50,60,15,1,48,15,784,21.0871,784,7.3187,784,2.1523
SPRP,true,50,60,15,1,49,15,734,103.583,734,7.7134,734,2.0295
SPRP,true,50,60,30,1,0,30,1032,98.8517,1032,8.2944,1032,1.9165
SPRP,true,50,60,30,1,1,30,1128,60.7996,1128,10.0587,1128,1.8023
SPRP,true,50,60,30,1,2,30,1188,118.788,1188,9.4724,1188,1.5795
SPRP,true,50,60,30,1,3,30,1102,57.3096,1102,8.9424,1102,1.8559
SPRP,true,50,60,30,1,4,30,1080,188.808,1080,9.6075,1080,1.6956
SPRP,true,50,60,30,1,5,30,1136,41.4282,1136,10.2812,1136,1.843
SPRP,true,50,60,30,1,6,30,1194,124.922,1194,9.0189,1194,1.4627
SPRP,true,50,60,30,1,7,30,1078,142.8,1078,9.2599,1078,1.8183
SPRP,true,50,60,30,1,8,30,1118,42.4947,1118,9.8681,1118,2.6372
SPRP,true,50,60,30,1,9,30,1012,63.9112,1012,9.7785,1012,2.2269
SPRP,true,50,60,30,1,10,30,1234,90.2566,1234,9.4307,1234,1.9221
SPRP,true,50,60,30,1,11,30,1140,60.8169,1140,9.2503,1140,2.1513
SPRP,true,50,60,30,1,12,30,1064,109.515,1064,9.3196,1064,2.4203
SPRP,true,50,60,30,1,13,30,1156,99.9957,1156,8.9885,1156,2.4732
SPRP,true,50,60,30,1,14,30,1112,120.564,1112,9.5219,1112,2.2969
SPRP,true,50,60,30,1,15,30,1200,97.626,1200,9.904,1200,2.2654
SPRP,true,50,60,30,1,16,30,1096,60.5504,1096,8.916,1096,2.2814
SPRP,true,50,60,30,1,17,30,1088,34.6135,1088,8.8458,1088,2.1757
SPRP,true,50,60,30,1,18,30,1098,44.9158,1098,8.5487,1098,2.2757
SPRP,true,50,60,30,1,19,30,1200,76.6576,1200,10.2138,1200,2.2537
SPRP,true,50,60,30,1,20,30,1066,83.8665,1066,10.0171,1066,2.6232
SPRP,true,50,60,30,1,21,30,998,140.584,998,9.4554,998,2.2156
SPRP,true,50,60,30,1,22,30,1444,65.2002,1444,9.7707,1444,2.2141
SPRP,true,50,60,30,1,23,30,1296,90.479,1296,9.6308,1296,2.1646
SPRP,true,50,60,30,1,24,30,1104,273.649,1104,9.4348,1104,2.2928
SPRP,true,50,60,30,1,25,30,1284,48.842,1284,10.2204,1284,2.2485
SPRP,true,50,60,30,1,26,30,1090,43.8046,1090,9.7715,1090,1.9129
SPRP,true,50,60,30,1,27,30,1046,71.2325,1046,9.9962,1046,1.9348
SPRP,true,50,60,30,1,28,30,1170,146.944,1170,11.8158,1170,2.2604
SPRP,true,50,60,30,1,29,30,1088,111.225,1088,9.4569,1088,2.2676
SPRP,true,50,60,30,1,30,30,1146,88.9361,1146,9.6231,1146,2.2775
SPRP,true,50,60,30,1,31,30,1108,189.092,1108,9.6681,1108,2.1516
SPRP,true,50,60,30,1,32,30,1144,104.124,1144,8.7576,1144,1.9971
SPRP,true,50,60,30,1,33,30,1036,64.1385,1036,10.7459,1036,1.536
SPRP,true,50,60,30,1,34,30,1144,83.1336,1144,9.9729,1144,1.4937
SPRP,true,50,60,30,1,35,30,1176,113.278,1176,11.5315,1176,1.8126
SPRP,true,50,60,30,1,36,30,1210,61.6134,1210,9.3774,1210,2.1892
SPRP,true,50,60,30,1,37,30,1092,53.8929,1092,9.6736,1092,1.8527
SPRP,true,50,60,30,1,38,30,1140,156.996,1140,9.4674,1140,1.5408
SPRP,true,50,60,30,1,39,30,1098,69.4698,1098,10.9346,1098,2.7614
SPRP,true,50,60,30,1,40,30,992,43.3073,992,9.1262,992,2.1797
SPRP,true,50,60,30,1,41,30,1038,82.6442,1038,9.0141,1038,1.7483
SPRP,true,50,60,30,1,42,30,1180,88.5161,1180,9.232,1180,1.4696
SPRP,true,50,60,30,1,43,30,1098,86.593,1098,9.5714,1098,1.4819
SPRP,true,50,60,30,1,44,30,1250,66.972,1250,9.7674,1250,1.9485
SPRP,true,50,60,30,1,45,30,1192,90.1437,1192,9.6223,1192,1.5846
SPRP,true,50,60,30,1,46,30,1168,107.772,1168,9.9861,1168,2.3862
SPRP,true,50,60,30,1,47,30,1086,141.943,1086,10.8421,1086,2.6274
SPRP,true,50,60,30,1,48,30,1106,139.862,1106,9.0596,1106,2.3162
SPRP,true,50,60,30,1,49,30,1132,110.848,1132,9.63,1132,2.2731
SPRP,true,50,180,3,1,0,3,560,81.9579,560,5.4098,560,2.026
SPRP,true,50,180,3,1,1,3,558,111.36,558,4.3722,558,1.9957
SPRP,true,50,180,3,1,2,3,490,29.3641,490,2.8657,490,2.0051
SPRP,true,50,180,3,1,3,3,586,72.083,586,5.9899,586,2.2901
SPRP,true,50,180,3,1,4,3,580,185.045,580,8.0792,580,2.4121
SPRP,true,50,180,3,1,5,3,598,176.625,598,6.3728,598,2.3584
SPRP,true,50,180,3,1,6,3,568,82.4039,568,6.4578,568,1.9439
SPRP,true,50,180,3,1,7,3,474,10.0256,474,4.9865,474,1.5929
SPRP,true,50,180,3,1,8,3,486,18.0897,486,7.254,486,1.5412
SPRP,true,50,180,3,1,9,3,310,10.3469,310,3.6483,310,1.2241
SPRP,true,50,180,3,1,10,3,548,141.314,548,5.1386,548,1.2654
SPRP,true,50,180,3,1,11,3,590,84.7488,590,6.2985,590,1.9441
SPRP,true,50,180,3,1,12,3,606,6.456,606,6.074,606,1.4855
SPRP,true,50,180,3,1,13,3,588,41.265,588,4.3524,588,2.269
SPRP,true,50,180,3,1,14,3,554,889.557,554,7.3326,554,2.0186
SPRP,true,50,180,3,1,15,3,472,20.172,472,4.1331,472,1.8605
SPRP,true,50,180,3,1,16,3,506,145.082,506,5.6278,506,1.5229
SPRP,true,50,180,3,1,17,3,664,76.141,664,5.4901,664,1.7693
SPRP,true,50,180,3,1,18,3,678,122.295,678,5.8105,678,1.6847
SPRP,true,50,180,3,1,19,3,508,13.9712,508,5.8635,508,1.2779
SPRP,true,50,180,3,1,20,3,420,17.9637,420,3.0107,420,1.2424
SPRP,true,50,180,3,1,21,3,624,810.207,624,6.3121,624,1.6514
SPRP,true,50,180,3,1,22,3,408,4.1006,408,5.2439,408,2.1263
SPRP,true,50,180,3,1,23,3,624,266.698,624,7.7813,624,1.8317
SPRP,true,50,180,3,1,24,3,628,762.293,628,6.8623,628,1.3081
SPRP,true,50,180,3,1,25,3,670,143.586,670,7.4546,670,1.2992
SPRP,true,50,180,3,1,26,3,502,45.5315,502,4.0428,502,2.2023
SPRP,true,50,180,3,1,27,3,760,90.4939,760,8.0708,760,1.643
SPRP,true,50,180,3,1,28,3,634,96.6971,634,6.9541,634,1.6743
SPRP,true,50,180,3,1,29,3,572,129.72,572,7.2202,572,1.9333
SPRP,true,50,180,3,1,30,3,620,66.8765,620,5.0191,620,1.7672
SPRP,true,50,180,3,1,31,3,546,41.2433,546,5.9246,546,1.5311
SPRP,true,50,180,3,1,32,3,488,260.096,488,4.3478,488,1.5758
SPRP,true,50,180,3,1,33,3,678,119.656,678,7.1174,678,1.3211
SPRP,true,50,180,3,1,34,3,350,9.176,350,7.461,350,1.4329
SPRP,true,50,180,3,1,35,3,318,3.1131,318,7.9724,318,1.4236
SPRP,true,50,180,3,1,36,3,472,60.0221,472,8.7612,472,2.0501
SPRP,true,50,180,3,1,37,3,530,42.8728,530,4.7108,530,1.3478
SPRP,true,50,180,3,1,38,3,370,4.8107,370,2.9989,370,1.6497
SPRP,true,50,180,3,1,39,3,256,3.5116,256,2.4549,256,1.4644
SPRP,true,50,180,3,1,40,3,548,105.368,548,6.7263,548,1.5004
SPRP,true,50,180,3,1,41,3,548,28.9441,548,3.1688,548,1.963
SPRP,true,50,180,3,1,42,3,652,106.028,652,7.3721,652,2.0883
SPRP,true,50,180,3,1,43,3,704,60.4733,704,6.3622,704,2.0974
SPRP,true,50,180,3,1,44,3,712,71.989,712,6.4022,712,2.1183
SPRP,true,50,180,3,1,45,3,526,12.5496,526,6.3021,526,1.6382
SPRP,true,50,180,3,1,46,3,458,5.9326,458,2.9318,458,2.0327
SPRP,true,50,180,3,1,47,3,420,11.4737,420,6.325,420,2.1632
SPRP,true,50,180,3,1,48,3,566,29.362,566,5.4337,566,2.1501
SPRP,true,50,180,3,1,49,3,624,93.8351,624,5.6163,624,2.3628
SPRP,true,50,180,7,1,0,7,878,93.3461,878,6.3497,878,2.0672
SPRP,true,50,180,7,1,1,7,978,55.7594,978,6.9777,978,2.0298
SPRP,true,50,180,7,1,2,7,706,111.645,706,4.0324,706,1.9531
SPRP,true,50,180,7,1,3,7,928,92.6596,928,6.3213,928,1.8172
SPRP,true,50,180,7,1,4,7,862,263.59,862,6.4177,862,1.6229
SPRP,true,50,180,7,1,5,7,936,285.79,936,5.8839,936,1.3017
SPRP,true,50,180,7,1,6,7,756,22.4001,756,7.1026,756,1.4169
SPRP,true,50,180,7,1,7,7,1050,94.6991,1050,5.1131,1050,2.0152
SPRP,true,50,180,7,1,8,7,1040,365.47,1040,6.6466,1040,1.3074
SPRP,true,50,180,7,1,9,7,944,85.3334,944,7.2369,944,1.9903
SPRP,true,50,180,7,1,10,7,980,213.303,980,6.4619,980,1.3446
SPRP,true,50,180,7,1,11,7,968,66.2958,968,6.9239,968,1.7891
SPRP,true,50,180,7,1,12,7,1092,172.157,1092,7.1907,1092,1.4613
SPRP,true,50,180,7,1,13,7,1032,186.484,1032,5.4207,1032,1.7637
SPRP,true,50,180,7,1,14,7,892,153.781,892,7.1508,892,1.6733
SPRP,true,50,180,7,1,15,7,1184,152.805,1184,7.7182,1184,1.4452
SPRP,true,50,180,7,1,16,7,884,55.869,884,5.8545,884,1.3441
SPRP,true,50,180,7,1,17,7,808,43.7867,808,7.1143,808,1.977
SPRP,true,50,180,7,1,18,7,892,42.1003,892,8.0746,892,1.3225
SPRP,true,50,180,7,1,19,7,936,372.186,936,7.3606,936,1.3291
SPRP,true,50,180,7,1,20,7,888,34.9595,888,5.4711,888,1.3866
SPRP,true,50,180,7,1,21,7,760,187.298,760,6.0982,760,1.3337
SPRP,true,50,180,7,1,22,7,882,282.22,882,5.8185,882,1.6504
SPRP,true,50,180,7,1,23,7,964,238.903,964,6.8324,964,1.6397
SPRP,true,50,180,7,1,24,7,992,210.828,992,6.6476,992,1.6527
SPRP,true,50,180,7,1,25,7,1042,55.2352,1042,6.8772,1042,2.0867
SPRP,true,50,180,7,1,26,7,1080,71.8764,1080,6.6029,1080,2.0076
SPRP,true,50,180,7,1,27,7,1118,211.994,1118,6.981,1118,2.0162
SPRP,true,50,180,7,1,28,7,1188,628.56,1188,7.0089,1188,1.792
SPRP,true,50,180,7,1,29,7,892,161.063,892,7.5128,892,2.1247
SPRP,true,50,180,7,1,30,7,884,102.768,884,5.6487,884,1.9648
SPRP,true,50,180,7,1,31,7,934,107.376,934,7.2521,934,1.9834
SPRP,true,50,180,7,1,32,7,806,323.613,806,6.9527,806,1.6933
SPRP,true,50,180,7,1,33,7,1020,14.7952,1020,7.1972,1020,1.314
SPRP,true,50,180,7,1,34,7,790,17.7251,790,6.3757,790,1.9596
SPRP,true,50,180,7,1,35,7,750,147.529,750,6.3516,750,1.9806
SPRP,true,50,180,7,1,36,7,860,64.7504,860,6.7772,860,2.2303
SPRP,true,50,180,7,1,37,7,716,17.0786,716,4.5304,716,1.6611
SPRP,true,50,180,7,1,38,7,1092,98.4587,1092,6.6627,1092,2.004
SPRP,true,50,180,7,1,39,7,746,322.056,746,6.9911,746,1.9567
SPRP,true,50,180,7,1,40,7,952,34.5535,952,5.5979,952,1.7311
SPRP,true,50,180,7,1,41,7,1044,379.212,1044,6.2359,1044,1.8491
SPRP,true,50,180,7,1,42,7,1050,113.798,1050,7.133,1050,1.7744
SPRP,true,50,180,7,1,43,7,912,82.8289,912,6.5675,912,1.9526
SPRP,true,50,180,7,1,44,7,938,257.229,938,7.5017,938,1.7808
SPRP,true,50,180,7,1,45,7,1082,72.6297,1082,5.9685,1082,1.9283
SPRP,true,50,180,7,1,46,7,816,44.5261,816,4.5359,816,1.2821
SPRP,true,50,180,7,1,47,7,784,30.0942,784,6.9548,784,3.1079
SPRP,true,50,180,7,1,48,7,1118,187.82,1118,6.7879,1118,1.986
SPRP,true,50,180,7,1,49,7,1006,119.66,1006,6.7541,1006,1.7394
SPRP,true,50,180,15,1,0,15,1454,63.8622,1454,7.979,1454,2.0002
SPRP,true,50,180,15,1,1,15,1330,135.564,1330,6.8967,1330,1.7858
SPRP,true,50,180,15,1,2,15,1334,107.341,1334,7.4676,1334,1.3848
SPRP,true,50,180,15,1,3,15,1690,400.977,1690,7.6025,1690,1.3876
SPRP,true,50,180,15,1,4,15,1240,24.2211,1240,6.9585,1240,1.6811
SPRP,true,50,180,15,1,5,15,1604,104.832,1604,7.6619,1604,1.5835
SPRP,true,50,180,15,1,6,15,1580,27.2821,1580,7.565,1580,2.0873
SPRP,true,50,180,15,1,7,15,1906,153.833,1906,8.9995,1906,2.1134
SPRP,true,50,180,15,1,8,15,1488,162.51,1488,7.012,1488,2.055
SPRP,true,50,180,15,1,9,15,1676,28.535,1676,7.9836,1676,2.0768
SPRP,true,50,180,15,1,10,15,1888,190.466,1888,9.5123,1888,1.9315
SPRP,true,50,180,15,1,11,15,1758,38.1818,1758,7.6279,1758,2.1698
SPRP,true,50,180,15,1,12,15,2056,116.137,2056,7.2649,2056,1.804
SPRP,true,50,180,15,1,13,15,1840,102.972,1840,7.475,1840,2.0992
SPRP,true,50,180,15,1,14,15,1452,177.957,1452,7.8602,1452,2.0589
SPRP,true,50,180,15,1,15,15,1876,113.993,1876,8.0829,1876,2.1494
SPRP,true,50,180,15,1,16,15,1712,48.7148,1712,6.1184,1712,1.7756
SPRP,true,50,180,15,1,17,15,1454,41.827,1454,7.9769,1454,2.0067
SPRP,true,50,180,15,1,18,15,1346,42.6835,1346,7.313,1346,2.5654
SPRP,true,50,180,15,1,19,15,1580,98.952,1580,6.9469,1580,1.9956
SPRP,true,50,180,15,1,20,15,1456,252.755,1456,8.157,1456,2.1184
SPRP,true,50,180,15,1,21,15,1334,159.506,1334,9.3093,1334,1.9886
SPRP,true,50,180,15,1,22,15,1678,209.862,1678,7.7605,1678,1.5565
SPRP,true,50,180,15,1,23,15,1240,99.3408,1240,8.0173,1240,1.4562
SPRP,true,50,180,15,1,24,15,1638,243.048,1638,9.2148,1638,2.1302
SPRP,true,50,180,15,1,25,15,1848,48.1928,1848,7.6269,1848,2.1184
SPRP,true,50,180,15,1,26,15,1850,55.5613,1850,8.8602,1850,2.1353
SPRP,true,50,180,15,1,27,15,1718,257.068,1718,8.4349,1718,1.8565
SPRP,true,50,180,15,1,28,15,1804,96.6488,1804,7.449,1804,2.0289
SPRP,true,50,180,15,1,29,15,1344,128.262,1344,7.5485,1344,2.0436
SPRP,true,50,180,15,1,30,15,1700,96.6614,1700,6.3079,1700,1.9816
SPRP,true,50,180,15,1,31,15,1616,151.408,1616,7.6047,1616,2.1484
SPRP,true,50,180,15,1,32,15,1372,209.792,1372,7.8232,1372,2.1065
SPRP,true,50,180,15,1,33,15,1698,24.2089,1698,7.5387,1698,2.3862
SPRP,true,50,180,15,1,34,15,1480,128.747,1480,6.9086,1480,2.1425
SPRP,true,50,180,15,1,35,15,1462,172.019,1462,7.4916,1462,2.4985
SPRP,true,50,180,15,1,36,15,1792,67.2178,1792,7.2949,1792,2.0436
SPRP,true,50,180,15,1,37,15,1606,205.941,1606,7.0339,1606,1.3752
SPRP,true,50,180,15,1,38,15,2172,54.7627,2172,8.2015,2172,1.6393
SPRP,true,50,180,15,1,39,15,1356,288.266,1356,7.6815,1356,1.4351
SPRP,true,50,180,15,1,40,15,1632,129.78,1632,8.086,1632,2.9125
SPRP,true,50,180,15,1,41,15,1492,79.0005,1492,7.0371,1492,1.3716
SPRP,true,50,180,15,1,42,15,1618,91.4595,1618,8.2974,1618,1.4998
SPRP,true,50,180,15,1,43,15,1932,136.349,1932,7.889,1932,1.8703
SPRP,true,50,180,15,1,44,15,1524,132.66,1524,7.7251,1524,2.1907
SPRP,true,50,180,15,1,45,15,2222,110.041,2222,7.5137,2222,1.7854
SPRP,true,50,180,15,1,46,15,1610,88.0981,1610,7.4453,1610,1.6688
SPRP,true,50,180,15,1,47,15,1700,40.5457,1700,7.9219,1700,1.5104
SPRP,true,50,180,15,1,48,15,1824,123.404,1824,9.1967,1824,1.7034
SPRP,true,50,180,15,1,49,15,1670,267.449,1670,7.6782,1670,1.3787
SPRP,true,50,180,30,1,0,30,2734,60.1342,2734,9.6783,2734,2.4173
SPRP,true,50,180,30,1,1,30,2376,138.651,2376,9.4779,2376,1.5325
SPRP,true,50,180,30,1,2,30,2796,67.4792,2796,9.3019,2796,1.6812
SPRP,true,50,180,30,1,3,30,2938,464.44,2938,9.8309,2938,3.3098
SPRP,true,50,180,30,1,4,30,2588,37.5281,2588,8.2645,2588,1.7566
SPRP,true,50,180,30,1,5,30,2740,137.702,2740,8.8665,2740,1.9536
SPRP,true,50,180,30,1,6,30,2864,65.8472,2864,10.2935,2864,2.7411
SPRP,true,50,180,30,1,7,30,3050,98.3178,3050,9.7025,3050,2.9
SPRP,true,50,180,30,1,8,30,2268,36.3844,2268,8.7185,2268,2.4694
SPRP,true,50,180,30,1,9,30,2654,406.489,2654,11.9874,2654,2.6872
SPRP,true,50,180,30,1,10,30,2590,59.7468,2590,8.881,2590,2.0465
SPRP,true,50,180,30,1,11,30,2492,141.887,2492,10.5538,2492,2.6977
SPRP,true,50,180,30,1,12,30,3064,218.816,3064,10.915,3064,2.5569
SPRP,true,50,180,30,1,13,30,2598,160.885,2598,11.2102,2598,5.2261
SPRP,true,50,180,30,1,14,30,2588,124.687,2588,9.3773,2588,2.3793
SPRP,true,50,180,30,1,15,30,3246,158.559,3246,9.7872,3246,2.7112
SPRP,true,50,180,30,1,16,30,2678,204.829,2678,9.4711,2678,2.1312
SPRP,true,50,180,30,1,17,30,2720,74.9481,2720,9.6852,2720,2.2404
SPRP,true,50,180,30,1,18,30,2330,414.58,2330,9.7716,2330,2.8754
SPRP,true,50,180,30,1,19,30,2666,130.554,2666,9.7441,2666,2.1524
SPRP,true,50,180,30,1,20,30,2904,438.159,2904,9.4143,2904,2.5434
SPRP,true,50,180,30,1,21,30,2388,124.233,2388,10.0215,2388,2.267
SPRP,true,50,180,30,1,22,30,2640,134.563,2640,10.3075,2640,2.271
SPRP,true,50,180,30,1,23,30,2322,284.513,2322,9.1517,2322,2.1098
SPRP,true,50,180,30,1,24,30,2928,84.7432,2928,9.8711,2928,2.0239
SPRP,true,50,180,30,1,25,30,2784,89.4717,2784,9.6078,2784,2.6846
SPRP,true,50,180,30,1,26,30,3114,112.424,3114,10.72,3114,2.608
SPRP,true,50,180,30,1,27,30,2632,94.3807,2632,9.9458,2632,2.3087
