filename,num_aisles,num_cells,alpha,articles,seed,objective,DP time [ms],NF time [ms],TSP time [ms]
unit_F1_m10_C30_a3_10.txt,10,30,1,3,10,100,0.2602,7.5818,0.63
unit_F1_m10_C30_a3_11.txt,10,30,1,3,11,92,0.2217,2.4834,0.16
unit_F1_m10_C30_a3_12.txt,10,30,1,3,12,94,0.2461,2.6198,0.31
unit_F1_m10_C30_a3_13.txt,10,30,1,3,13,116,0.2012,2.0026,0.47
unit_F1_m10_C30_a3_14.txt,10,30,1,3,14,70,0.1847,2.8538,0.31
unit_F1_m10_C30_a3_15.txt,10,30,1,3,15,84,0.2516,2.8479,0.78
unit_F1_m10_C30_a3_16.txt,10,30,1,3,16,118,0.3238,3.3534,0.47
unit_F1_m10_C30_a3_17.txt,10,30,1,3,17,78,0.2174,5.6371,0.16
unit_F1_m10_C30_a3_18.txt,10,30,1,3,18,92,0.2155,5.5757,0.47
unit_F1_m10_C30_a3_19.txt,10,30,1,3,19,106,0.2463,9.5743,0.78
unit_F1_m10_C30_a3_20.txt,10,30,1,3,20,102,0.1992,3.6026,0.47
unit_F1_m10_C30_a3_21.txt,10,30,1,3,21,80,0.2384,2.4045,1.09
unit_F1_m10_C30_a3_22.txt,10,30,1,3,22,110,0.2945,6.3477,0.16
unit_F1_m10_C30_a3_23.txt,10,30,1,3,23,100,0.2649,10.7607,0.63
unit_F1_m10_C30_a3_24.txt,10,30,1,3,24,58,0.2811,7.017,0.16
unit_F1_m10_C30_a3_25.txt,10,30,1,3,25,112,0.3179,2.5158,0.63
unit_F1_m10_C30_a3_26.txt,10,30,1,3,26,112,0.2781,2.9223,0.47
unit_F1_m10_C30_a3_27.txt,10,30,1,3,27,84,0.2416,2.2058,0.16
unit_F1_m10_C30_a3_28.txt,10,30,1,3,28,76,0.1925,2.0878,0.31
unit_F1_m10_C30_a3_29.txt,10,30,1,3,29,64,0.18,2.038,0.47
unit_F1_m10_C30_a3_30.txt,10,30,1,3,30,88,0.1798,1.8496,0.31
unit_F1_m10_C30_a3_31.txt,10,30,1,3,31,72,0.2891,3.0531,1.09
unit_F1_m10_C30_a3_32.txt,10,30,1,3,32,72,0.2477,7.0422,0.16
unit_F1_m10_C30_a3_33.txt,10,30,1,3,33,90,0.1536,1.743,0.63
unit_F1_m10_C30_a3_34.txt,10,30,1,3,34,76,0.2087,3.4489,0.47
unit_F1_m10_C30_a3_35.txt,10,30,1,3,35,54,0.162,3.9151,0.16
unit_F1_m10_C30_a3_36.txt,10,30,1,3,36,60,0.1556,4.8982,0.63
unit_F1_m10_C30_a3_37.txt,10,30,1,3,37,86,0.3004,7.2187,0.16
unit_F1_m10_C30_a3_38.txt,10,30,1,3,38,74,0.3012,7.1506,0
unit_F1_m10_C30_a3_39.txt,10,30,1,3,39,106,0.2858,8.0943,0.16
unit_F1_m10_C30_a3_40.txt,10,30,1,3,40,100,0.2088,1.9114,0.31
unit_F1_m10_C30_a3_41.txt,10,30,1,3,41,92,0.3066,2.722,0.63
unit_F1_m10_C30_a3_42.txt,10,30,1,3,42,96,0.3108,3.5044,0.63
unit_F1_m10_C30_a3_43.txt,10,30,1,3,43,100,0.177,1.6903,0.47
unit_F1_m10_C30_a3_44.txt,10,30,1,3,44,106,0.3197,2.9228,0.63
unit_F1_m10_C30_a3_45.txt,10,30,1,3,45,94,0.271,2.6861,0.16
unit_F1_m10_C30_a3_46.txt,10,30,1,3,46,86,0.1912,1.7426,0.63
unit_F1_m10_C30_a3_47.txt,10,30,1,3,47,44,0.23,2.1308,0.78
unit_F1_m10_C30_a3_48.txt,10,30,1,3,48,100,0.1639,1.7849,0.31
unit_F1_m10_C30_a3_49.txt,10,30,1,3,49,100,0.2781,3.0016,0.47
unit_F1_m10_C30_a7_0.txt,10,30,1,7,0,124,0.3702,4.5191,0.47
unit_F1_m10_C30_a7_1.txt,10,30,1,7,1,110,0.3195,4.9079,0.31
unit_F1_m10_C30_a7_2.txt,10,30,1,7,2,128,0.3701,5.8699,0.31
unit_F1_m10_C30_a7_3.txt,10,30,1,7,3,126,0.3278,4.4162,0.94
unit_F1_m10_C30_a7_4.txt,10,30,1,7,4,134,0.378,5.3463,0.31
unit_F1_m10_C30_a7_5.txt,10,30,1,7,5,124,0.3259,4.7957,0.94
unit_F1_m10_C30_a7_6.txt,10,30,1,7,6,132,0.3587,14.817,0.78
unit_F1_m10_C30_a7_7.txt,10,30,1,7,7,116,0.3394,4.3015,0.63
unit_F1_m10_C30_a7_8.txt,10,30,1,7,8,120,0.2738,5.1437,0.78
unit_F1_m10_C30_a7_9.txt,10,30,1,7,9,148,0.3906,5.7123,0.63
unit_F1_m10_C30_a7_10.txt,10,30,1,7,10,122,0.3612,5.9481,0.63
unit_F1_m10_C30_a7_11.txt,10,30,1,7,11,134,0.2759,4.0841,0.78
unit_F1_m10_C30_a7_12.txt,10,30,1,7,12,118,0.3073,4.7377,0.63
unit_F1_m10_C30_a7_13.txt,10,30,1,7,13,118,0.3091,4.6968,1.25
unit_F1_m10_C30_a7_14.txt,10,30,1,7,14,106,0.1983,2.848,0.31
unit_F1_m10_C30_a7_15.txt,10,30,1,7,15,118,0.3627,4.4692,0.78
unit_F1_m10_C30_a7_16.txt,10,30,1,7,16,122,0.3636,5.5472,0.47
unit_F1_m10_C30_a7_17.txt,10,30,1,7,17,98,0.3192,10.8101,0.78
unit_F1_m10_C30_a7_18.txt,10,30,1,7,18,148,0.2341,3.4151,0.47
unit_F1_m10_C30_a7_19.txt,10,30,1,7,19,116,0.3614,4.2943,0.47
unit_F1_m10_C30_a7_20.txt,10,30,1,7,20,122,0.3493,4.9865,0.78
unit_F1_m10_C30_a7_21.txt,10,30,1,7,21,100,0.3503,4.2116,0.63
unit_F1_m10_C30_a7_22.txt,10,30,1,7,22,130,0.3769,4.6727,1.25
unit_F1_m10_C30_a7_23.txt,10,30,1,7,23,112,0.4045,5.035,0.78
unit_F1_m10_C30_a7_24.txt,10,30,1,7,24,122,0.3918,4.0098,0.94
unit_F1_m10_C30_a7_25.txt,10,30,1,7,25,132,0.448,5.5221,0.63
unit_F1_m10_C30_a7_26.txt,10,30,1,7,26,136,0.3367,4.9045,0.78
unit_F1_m10_C30_a7_27.txt,10,30,1,7,27,116,0.2916,3.3743,0.47
unit_F1_m10_C30_a7_28.txt,10,30,1,7,28,140,0.3678,5.4019,0.94
unit_F1_m10_C30_a7_29.txt,10,30,1,7,29,122,0.2518,4.7016,0.31
unit_F1_m10_C30_a7_30.txt,10,30,1,7,30,118,0.2758,4.4731,0.47
unit_F1_m10_C30_a7_31.txt,10,30,1,7,31,100,0.318,4.6222,0.63
unit_F1_m10_C30_a7_32.txt,10,30,1,7,32,104,0.35,6.5239,0.63
unit_F1_m10_C30_a7_33.txt,10,30,1,7,33,128,0.2551,3.8042,0.94
unit_F1_m10_C30_a7_34.txt,10,30,1,7,34,102,0.2375,9.6661,0.78
unit_F1_m10_C30_a7_35.txt,10,30,1,7,35,116,0.3366,5.2233,1.25
unit_F1_m10_C30_a7_36.txt,10,30,1,7,36,114,0.3328,4.8926,0.78
unit_F1_m10_C30_a7_37.txt,10,30,1,7,37,118,0.3374,4.1726,1.09
unit_F1_m10_C30_a7_38.txt,10,30,1,7,38,108,0.3164,10.1969,0.63
unit_F1_m10_C30_a7_39.txt,10,30,1,7,39,132,0.2852,4.2646,0.94
unit_F1_m10_C30_a7_40.txt,10,30,1,7,40,114,0.2575,4.2525,0.63
unit_F1_m10_C30_a7_41.txt,10,30,1,7,41,124,0.3139,5.8471,0.47
unit_F1_m10_C30_a7_42.txt,10,30,1,7,42,136,0.3728,13.8551,0.94
unit_F1_m10_C30_a7_43.txt,10,30,1,7,43,166,0.2556,4.2564,0.63
unit_F1_m10_C30_a7_44.txt,10,30,1,7,44,144,0.3144,4.958,0.94
unit_F1_m10_C30_a7_45.txt,10,30,1,7,45,148,0.3016,4.7902,1.09
unit_F1_m10_C30_a7_46.txt,10,30,1,7,46,102,0.3037,3.6598,0.94
unit_F1_m10_C30_a7_47.txt,10,30,1,7,47,92,0.264,3.4851,0.63
unit_F1_m10_C30_a7_48.txt,10,30,1,7,48,132,0.3498,5.7968,0.63
unit_F1_m10_C30_a7_49.txt,10,30,1,7,49,112,0.3115,4.5215,1.41
unit_F1_m10_C30_a15_0.txt,10,30,1,15,0,204,0.4259,9.8599,5.63
unit_F1_m10_C30_a15_1.txt,10,30,1,15,1,172,0.395,9.4313,3.59
unit_F1_m10_C30_a15_2.txt,10,30,1,15,2,164,0.4116,9.0815,5.63
unit_F1_m10_C30_a15_3.txt,10,30,1,15,3,188,0.3639,8.0807,5.63
unit_F1_m10_C30_a15_4.txt,10,30,1,15,4,182,0.4247,9.6257,3.75
unit_F1_m10_C30_a15_5.txt,10,30,1,15,5,196,0.3976,19.6802,7.34
unit_F1_m10_C30_a15_6.txt,10,30,1,15,6,190,0.4124,9.6598,7.66
unit_F1_m10_C30_a15_7.txt,10,30,1,15,7,186,0.4317,27.17,4.69
unit_F1_m10_C30_a15_8.txt,10,30,1,15,8,174,0.3149,7.6193,8.28
unit_F1_m10_C30_a15_9.txt,10,30,1,15,9,184,0.4055,9.3996,4.38
unit_F1_m10_C30_a15_10.txt,10,30,1,15,10,178,0.494,18.241,4.06
unit_F1_m10_C30_a15_11.txt,10,30,1,15,11,182,0.509,26.6966,8.59
unit_F1_m10_C30_a15_12.txt,10,30,1,15,12,182,0.436,7.3336,4.22
unit_F1_m10_C30_a15_13.txt,10,30,1,15,13,158,0.4743,10.4188,4.69
unit_F1_m10_C30_a15_14.txt,10,30,1,15,14,180,0.4205,18.9405,10
unit_F1_m10_C30_a15_15.txt,10,30,1,15,15,202,0.3824,7.8882,7.66
unit_F1_m10_C30_a15_16.txt,10,30,1,15,16,176,0.4488,8.7621,3.59
unit_F1_m10_C30_a15_17.txt,10,30,1,15,17,178,0.3664,8.1855,10.16
unit_F1_m10_C30_a15_18.txt,10,30,1,15,18,188,0.3759,9.0482,3.44
unit_F1_m10_C30_a15_19.txt,10,30,1,15,19,156,0.4105,8.7548,3.91
unit_F1_m10_C30_a15_20.txt,10,30,1,15,20,158,0.3907,8.0658,2.34
unit_F1_m10_C30_a15_21.txt,10,30,1,15,21,194,0.4186,9.1094,8.44
unit_F1_m10_C30_a15_22.txt,10,30,1,15,22,168,0.4001,9.3982,5.31
unit_F1_m10_C30_a15_23.txt,10,30,1,15,23,176,0.413,9.6788,4.06
unit_F1_m10_C30_a15_24.txt,10,30,1,15,24,188,0.417,6.4738,5.31
unit_F1_m10_C30_a15_25.txt,10,30,1,15,25,188,0.4263,10.2808,5.16
unit_F1_m10_C30_a15_26.txt,10,30,1,15,26,190,0.4034,20.4357,4.84
unit_F1_m10_C30_a15_27.txt,10,30,1,15,27,172,0.3685,23.237,4.22
unit_F1_m10_C30_a15_28.txt,10,30,1,15,28,200,0.3818,21.6322,6.25
unit_F1_m10_C30_a15_29.txt,10,30,1,15,29,186,0.4112,25.5195,5.63
unit_F1_m10_C30_a15_30.txt,10,30,1,15,30,174,0.3156,22.5046,5.16
unit_F1_m10_C30_a15_31.txt,10,30,1,15,31,156,0.3753,8.5465,6.09
unit_F1_m10_C30_a15_32.txt,10,30,1,15,32,172,0.4275,9.4648,7.19
unit_F1_m10_C30_a15_33.txt,10,30,1,15,33,174,0.4021,8.6093,5
unit_F1_m10_C30_a15_34.txt,10,30,1,15,34,184,0.4226,10.6516,6.25
unit_F1_m10_C30_a15_35.txt,10,30,1,15,35,200,0.4043,9.8417,4.84
unit_F1_m10_C30_a15_36.txt,10,30,1,15,36,180,0.3788,9.3921,3.13
unit_F1_m10_C30_a15_37.txt,10,30,1,15,37,176,0.4033,7.1186,4.69
unit_F1_m10_C30_a15_38.txt,10,30,1,15,38,148,0.359,6.9649,7.66
unit_F1_m10_C30_a15_39.txt,10,30,1,15,39,200,0.3857,8.8995,4.06
unit_F1_m10_C30_a15_40.txt,10,30,1,15,40,156,0.3594,8.2927,4.84
unit_F1_m10_C30_a15_41.txt,10,30,1,15,41,190,0.3988,9.9985,4.22
unit_F1_m10_C30_a15_42.txt,10,30,1,15,42,190,0.4439,9.6263,4.69
unit_F1_m10_C30_a15_43.txt,10,30,1,15,43,190,0.3927,9.1592,4.69
unit_F1_m10_C30_a15_44.txt,10,30,1,15,44,184,0.3657,9.0002,6.88
unit_F1_m10_C30_a15_45.txt,10,30,1,15,45,184,0.4849,9.8354,5.16
unit_F1_m10_C30_a15_46.txt,10,30,1,15,46,160,0.3941,9.8539,4.06
unit_F1_m10_C30_a15_47.txt,10,30,1,15,47,196,0.363,7.3423,10.16
unit_F1_m10_C30_a15_48.txt,10,30,1,15,48,182,0.4486,9.3556,7.5
unit_F1_m10_C30_a15_49.txt,10,30,1,15,49,158,0.3858,9.5637,9.22
unit_F1_m10_C30_a30_0.txt,10,30,1,30,0,278,0.4785,19.9695,10.94
unit_F1_m10_C30_a30_1.txt,10,30,1,30,1,230,0.447,13.6259,14.06
unit_F1_m10_C30_a30_2.txt,10,30,1,30,2,252,0.4776,14.8875,29.06
unit_F1_m10_C30_a30_3.txt,10,30,1,30,3,256,0.456,13.618,50.94
unit_F1_m10_C30_a30_4.txt,10,30,1,30,4,250,0.4839,13.2047,27.03
unit_F1_m10_C30_a30_5.txt,10,30,1,30,5,262,0.4647,15.2191,15.63
unit_F1_m10_C30_a30_6.txt,10,30,1,30,6,252,0.4674,13.5754,16.88
unit_F1_m10_C30_a30_7.txt,10,30,1,30,7,242,0.4468,11.8973,25.63
unit_F1_m10_C30_a30_8.txt,10,30,1,30,8,254,0.4695,13.9112,15
unit_F1_m10_C30_a30_9.txt,10,30,1,30,9,242,0.4807,13.4864,9.22
unit_F1_m10_C30_a30_10.txt,10,30,1,30,10,258,0.4669,12.8995,17.34
unit_F1_m10_C30_a30_11.txt,10,30,1,30,11,246,0.4504,14.1823,41.88
unit_F1_m10_C30_a30_12.txt,10,30,1,30,12,278,0.4781,14.7313,13.75
unit_F1_m10_C30_a30_13.txt,10,30,1,30,13,284,0.4958,28.5641,21.88
unit_F1_m10_C30_a30_14.txt,10,30,1,30,14,264,0.5178,25.8846,28.44
unit_F1_m10_C30_a30_15.txt,10,30,1,30,15,298,0.5486,15.4947,10.78
unit_F1_m10_C30_a30_16.txt,10,30,1,30,16,266,0.5206,13.3867,11.72
unit_F1_m10_C30_a30_17.txt,10,30,1,30,17,234,0.4406,12.0444,6.56
unit_F1_m10_C30_a30_18.txt,10,30,1,30,18,264,0.4735,13.6905,14.69
unit_F1_m10_C30_a30_19.txt,10,30,1,30,19,226,0.4629,13.6384,10.16
unit_F1_m10_C30_a30_20.txt,10,30,1,30,20,264,0.4596,14.3698,15.78
unit_F1_m10_C30_a30_21.txt,10,30,1,30,21,282,0.4707,12.6598,13.75
unit_F1_m10_C30_a30_22.txt,10,30,1,30,22,234,0.4582,14.0985,29.84
unit_F1_m10_C30_a30_23.txt,10,30,1,30,23,260,0.4864,14.5623,14.53
unit_F1_m10_C30_a30_24.txt,10,30,1,30,24,252,0.4678,14.0984,12.5
unit_F1_m10_C30_a30_25.txt,10,30,1,30,25,270,0.4938,16.6687,15.47
unit_F1_m10_C30_a30_26.txt,10,30,1,30,26,264,0.4888,14.6306,26.25
unit_F1_m10_C30_a30_27.txt,10,30,1,30,27,266,0.4748,26.5323,60.94
unit_F1_m10_C30_a30_28.txt,10,30,1,30,28,262,0.4318,13.4509,17.19
unit_F1_m10_C30_a30_29.txt,10,30,1,30,29,248,0.456,12.7139,25.47
unit_F1_m10_C30_a30_30.txt,10,30,1,30,30,268,0.4913,14.8258,13.91
unit_F1_m10_C30_a30_31.txt,10,30,1,30,31,250,0.4559,13.2586,21.09
unit_F1_m10_C30_a30_32.txt,10,30,1,30,32,266,0.481,13.2761,18.28
unit_F1_m10_C30_a30_33.txt,10,30,1,30,33,240,0.4743,13.244,12.5
unit_F1_m10_C30_a30_34.txt,10,30,1,30,34,236,0.4747,13.3974,22.5
unit_F1_m10_C30_a30_35.txt,10,30,1,30,35,260,0.4654,13.6768,19.69
unit_F1_m10_C30_a30_36.txt,10,30,1,30,36,264,0.4789,14.079,14.38
unit_F1_m10_C30_a30_37.txt,10,30,1,30,37,264,0.4924,14.6607,15
unit_F1_m10_C30_a30_38.txt,10,30,1,30,38,220,0.4341,12.0383,21.72
unit_F1_m10_C30_a30_39.txt,10,30,1,30,39,278,0.4993,13.5539,24.22
unit_F1_m10_C30_a30_40.txt,10,30,1,30,40,238,0.4228,12.8903,15.47
unit_F1_m10_C30_a30_41.txt,10,30,1,30,41,258,0.4683,24.2556,25.78
unit_F1_m10_C30_a30_42.txt,10,30,1,30,42,250,0.4702,34.5579,18.28
unit_F1_m10_C30_a30_43.txt,10,30,1,30,43,278,0.4868,12.3308,39.69
unit_F1_m10_C30_a30_44.txt,10,30,1,30,44,246,0.4557,12.8041,16.56
unit_F1_m10_C30_a30_45.txt,10,30,1,30,45,264,0.4914,15.2807,24.22
unit_F1_m10_C30_a30_46.txt,10,30,1,30,46,266,0.4609,35.0734,12.34
unit_F1_m10_C30_a30_47.txt,10,30,1,30,47,256,0.4671,12.5496,14.22
unit_F1_m10_C30_a30_48.txt,10,30,1,30,48,238,0.4783,13.2004,7.5
unit_F1_m10_C30_a30_49.txt,10,30,1,30,49,250,0.4706,15.6342,12.66
unit_F1_m10_C60_a3_0.txt,10,60,1,3,0,142,0.1841,1.7126,0.78
unit_F1_m10_C60_a3_1.txt,10,60,1,3,1,96,0.2672,8.1828,0.47
unit_F1_m10_C60_a3_2.txt,10,60,1,3,2,176,0.1777,1.9178,0.94
unit_F1_m10_C60_a3_3.txt,10,60,1,3,3,120,0.2171,2.9842,0.47
unit_F1_m10_C60_a3_4.txt,10,60,1,3,4,122,0.1657,2.2731,0.94
unit_F1_m10_C60_a3_5.txt,10,60,1,3,5,132,0.2362,3.5266,0.31
unit_F1_m10_C60_a3_6.txt,10,60,1,3,6,138,0.336,8.745,0.63
unit_F1_m10_C60_a3_7.txt,10,60,1,3,7,134,0.2074,5.3001,0.47
unit_F1_m10_C60_a3_8.txt,10,60,1,3,8,132,0.1842,6.9214,0.63
unit_F1_m10_C60_a3_9.txt,10,60,1,3,9,178,0.2864,4.702,0
unit_F1_m10_C60_a3_10.txt,10,60,1,3,10,142,0.2087,1.7756,0.31
unit_F1_m10_C60_a3_11.txt,10,60,1,3,11,112,0.2334,1.9896,0.94
unit_F1_m10_C60_a3_12.txt,10,60,1,3,12,92,0.194,2.1675,0.47
unit_F1_m10_C60_a3_13.txt,10,60,1,3,13,166,0.3345,2.3675,0.63
unit_F1_m10_C60_a3_14.txt,10,60,1,3,14,154,0.289,2.9472,0.31
unit_F1_m10_C60_a3_15.txt,10,60,1,3,15,144,0.287,2.5187,0.78
unit_F1_m10_C60_a3_16.txt,10,60,1,3,16,160,0.3192,3.2539,0.47
unit_F1_m10_C60_a3_17.txt,10,60,1,3,17,156,0.2227,1.6608,0.47
unit_F1_m10_C60_a3_18.txt,10,60,1,3,18,118,0.1807,1.7899,0.47
unit_F1_m10_C60_a3_19.txt,10,60,1,3,19,94,0.1464,2.1057,1.09
unit_F1_m10_C60_a3_20.txt,10,60,1,3,20,108,0.2079,2.0299,0.31
unit_F1_m10_C60_a3_21.txt,10,60,1,3,21,172,0.2894,2.7179,0.31
unit_F1_m10_C60_a3_22.txt,10,60,1,3,22,156,0.2842,2.9954,0.47
unit_F1_m10_C60_a3_23.txt,10,60,1,3,23,114,0.2961,8.7827,0.63
unit_F1_m10_C60_a3_24.txt,10,60,1,3,24,130,0.2472,2.7443,0
unit_F1_m10_C60_a3_25.txt,10,60,1,3,25,138,0.2236,1.9994,0.63
unit_F1_m10_C60_a3_26.txt,10,60,1,3,26,148,0.1476,1.3703,0.16
unit_F1_m10_C60_a3_27.txt,10,60,1,3,27,130,0.193,2.3189,0.31
unit_F1_m10_C60_a3_28.txt,10,60,1,3,28,154,0.1793,5.1223,0.63
unit_F1_m10_C60_a3_29.txt,10,60,1,3,29,128,0.3275,3.089,0.31
unit_F1_m10_C60_a3_30.txt,10,60,1,3,30,120,0.2304,2.0439,0.31
unit_F1_m10_C60_a3_31.txt,10,60,1,3,31,114,0.3271,3.1268,0.16
unit_F1_m10_C60_a3_32.txt,10,60,1,3,32,116,0.1892,5.8794,0.78
unit_F1_m10_C60_a3_33.txt,10,60,1,3,33,126,0.1867,4.9005,0.94
unit_F1_m10_C60_a3_34.txt,10,60,1,3,34,154,0.269,7.0568,0.94
unit_F1_m10_C60_a3_35.txt,10,60,1,3,35,124,0.1606,4.6507,0.47
unit_F1_m10_C60_a3_36.txt,10,60,1,3,36,148,0.2425,3.0889,0.94
unit_F1_m10_C60_a3_37.txt,10,60,1,3,37,116,0.2614,2.7007,0.31
unit_F1_m10_C60_a3_38.txt,10,60,1,3,38,154,0.2607,2.6418,0.78
unit_F1_m10_C60_a3_39.txt,10,60,1,3,39,164,0.1972,1.7567,0.16
unit_F1_m10_C60_a3_40.txt,10,60,1,3,40,166,0.2096,2.211,0.16
unit_F1_m10_C60_a3_41.txt,10,60,1,3,41,138,0.2419,2.5284,0.47
unit_F1_m10_C60_a3_42.txt,10,60,1,3,42,156,0.204,1.9363,0.16
unit_F1_m10_C60_a3_43.txt,10,60,1,3,43,100,0.281,2.8554,0.78
unit_F1_m10_C60_a3_44.txt,10,60,1,3,44,112,0.2174,2.2721,0.47
unit_F1_m10_C60_a3_45.txt,10,60,1,3,45,160,0.2066,5.6063,0.94
unit_F1_m10_C60_a3_46.txt,10,60,1,3,46,134,0.2737,2.5291,0.78
unit_F1_m10_C60_a3_47.txt,10,60,1,3,47,128,0.2588,3.7942,0.47
unit_F1_m10_C60_a3_48.txt,10,60,1,3,48,128,0.2538,2.4548,0.47
unit_F1_m10_C60_a3_49.txt,10,60,1,3,49,168,0.316,3.2113,0.94
unit_F1_m10_C60_a7_0.txt,10,60,1,7,0,186,0.2725,4.7056,0.31
unit_F1_m10_C60_a7_1.txt,10,60,1,7,1,178,0.3108,5.5605,0.63
unit_F1_m10_C60_a7_2.txt,10,60,1,7,2,206,0.3411,5.3911,0.78
unit_F1_m10_C60_a7_3.txt,10,60,1,7,3,160,0.3271,4.9546,0.94
unit_F1_m10_C60_a7_4.txt,10,60,1,7,4,218,0.3249,5.6358,1.25
unit_F1_m10_C60_a7_5.txt,10,60,1,7,5,154,0.268,4.4703,0.47
unit_F1_m10_C60_a7_6.txt,10,60,1,7,6,236,0.3529,5.3977,0.47
unit_F1_m10_C60_a7_7.txt,10,60,1,7,7,170,0.2292,8.7913,0.78
unit_F1_m10_C60_a7_8.txt,10,60,1,7,8,180,0.1997,2.8095,0.47
unit_F1_m10_C60_a7_9.txt,10,60,1,7,9,192,0.3084,15.4747,0.47
unit_F1_m10_C60_a7_10.txt,10,60,1,7,10,216,0.24,8.9181,0.94
unit_F1_m10_C60_a7_11.txt,10,60,1,7,11,154,0.2805,2.9959,1.09
unit_F1_m10_C60_a7_12.txt,10,60,1,7,12,206,0.3385,4.7061,1.41
unit_F1_m10_C60_a7_13.txt,10,60,1,7,13,226,0.3134,5.0017,0.63
unit_F1_m10_C60_a7_14.txt,10,60,1,7,14,178,0.3969,4.8498,0.78
unit_F1_m10_C60_a7_15.txt,10,60,1,7,15,182,0.3356,4.8778,0.78
unit_F1_m10_C60_a7_16.txt,10,60,1,7,16,222,0.362,6.0785,0.63
unit_F1_m10_C60_a7_17.txt,10,60,1,7,17,208,0.3272,4.5686,1.09
unit_F1_m10_C60_a7_18.txt,10,60,1,7,18,210,0.3579,5.1589,0.94
unit_F1_m10_C60_a7_19.txt,10,60,1,7,19,178,0.2057,2.9999,0.94
unit_F1_m10_C60_a7_20.txt,10,60,1,7,20,216,0.3895,6.0846,0.47
unit_F1_m10_C60_a7_21.txt,10,60,1,7,21,214,0.3302,10.8373,0.47
unit_F1_m10_C60_a7_22.txt,10,60,1,7,22,170,0.3157,5.6224,1.25
unit_F1_m10_C60_a7_23.txt,10,60,1,7,23,212,0.3377,17.2744,0.47
unit_F1_m10_C60_a7_24.txt,10,60,1,7,24,184,0.3246,5.5455,0.94
unit_F1_m10_C60_a7_25.txt,10,60,1,7,25,204,0.307,13.3219,0.31
unit_F1_m10_C60_a7_26.txt,10,60,1,7,26,186,0.2947,4.6106,0.63
unit_F1_m10_C60_a7_27.txt,10,60,1,7,27,192,0.2918,4.4432,0.16
unit_F1_m10_C60_a7_28.txt,10,60,1,7,28,184,0.353,3.9399,0.31
unit_F1_m10_C60_a7_29.txt,10,60,1,7,29,210,0.3716,5.6571,1.41
unit_F1_m10_C60_a7_30.txt,10,60,1,7,30,164,0.3035,3.6619,1.41
unit_F1_m10_C60_a7_31.txt,10,60,1,7,31,206,0.3702,5.6322,1.09
unit_F1_m10_C60_a7_32.txt,10,60,1,7,32,198,0.3637,5.398,2.03
unit_F1_m10_C60_a7_33.txt,10,60,1,7,33,180,0.3367,4.1112,0.47
unit_F1_m10_C60_a7_34.txt,10,60,1,7,34,188,0.341,4.4803,0.78
unit_F1_m10_C60_a7_35.txt,10,60,1,7,35,226,0.2917,14.0425,0.47
unit_F1_m10_C60_a7_36.txt,10,60,1,7,36,206,0.2965,5.0549,0.31
unit_F1_m10_C60_a7_37.txt,10,60,1,7,37,206,0.3397,5.6267,0.63
unit_F1_m10_C60_a7_38.txt,10,60,1,7,38,204,0.333,6.155,1.09
unit_F1_m10_C60_a7_39.txt,10,60,1,7,39,188,0.2635,3.4154,1.09
unit_F1_m10_C60_a7_40.txt,10,60,1,7,40,208,0.3252,5.3624,1.25
unit_F1_m10_C60_a7_41.txt,10,60,1,7,41,174,0.3013,3.1463,0.47
unit_F1_m10_C60_a7_42.txt,10,60,1,7,42,222,0.3275,5.6663,0.31
unit_F1_m10_C60_a7_43.txt,10,60,1,7,43,188,0.3651,4.7974,0.78
unit_F1_m10_C60_a7_44.txt,10,60,1,7,44,206,0.3287,6.2235,0.78
unit_F1_m10_C60_a7_45.txt,10,60,1,7,45,226,0.345,5.7279,0.31
unit_F1_m10_C60_a7_46.txt,10,60,1,7,46,180,0.3715,4.6082,1.72
unit_F1_m10_C60_a7_47.txt,10,60,1,7,47,194,0.3499,6.0308,0.47
unit_F1_m10_C60_a7_48.txt,10,60,1,7,48,180,0.2854,10.7199,0.94
unit_F1_m10_C60_a7_49.txt,10,60,1,7,49,180,0.3611,5.4564,0.63
unit_F1_m10_C60_a15_0.txt,10,60,1,15,0,276,0.3519,7.8248,5.63
unit_F1_m10_C60_a15_1.txt,10,60,1,15,1,290,0.4077,10.6641,4.53
unit_F1_m10_C60_a15_2.txt,10,60,1,15,2,328,0.4176,9.2493,3.75
unit_F1_m10_C60_a15_3.txt,10,60,1,15,3,294,0.413,17.7732,6.09
unit_F1_m10_C60_a15_4.txt,10,60,1,15,4,320,0.3823,10.4352,6.41
unit_F1_m10_C60_a15_5.txt,10,60,1,15,5,228,0.3901,6.9318,8.44
unit_F1_m10_C60_a15_6.txt,10,60,1,15,6,312,0.3945,9.6431,4.84
unit_F1_m10_C60_a15_7.txt,10,60,1,15,7,268,0.3376,22.39,6.56
unit_F1_m10_C60_a15_8.txt,10,60,1,15,8,292,0.4194,28.7559,3.91
unit_F1_m10_C60_a15_9.txt,10,60,1,15,9,252,0.3416,23.2678,7.03
unit_F1_m10_C60_a15_10.txt,10,60,1,15,10,330,0.407,27.7003,5.47
unit_F1_m10_C60_a15_11.txt,10,60,1,15,11,252,0.3965,7.6323,5.78
unit_F1_m10_C60_a15_12.txt,10,60,1,15,12,258,0.3895,8.3828,7.19
unit_F1_m10_C60_a15_13.txt,10,60,1,15,13,294,0.3986,19.5955,5
